pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23638618|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/02/12 13:40:39|023394202200640502|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638618|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/02/12 13:40:39|023394202200640502|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23652304|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/09 10:01:40|086318006300230345|U|||MET||CON|NO||D01U||1|0|46366.32|
23652305|SUR-ENE|MET|380|La Estrella|CW352017||ACREV|2026/02/10 11:56:38|159154400000000100|U|||MET||CON|NO||D01U||1|0|46366.32|
23640550|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/12 15:06:10|054729204000410129|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640550|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/12 15:06:10|054729204000410129|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23650874|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/05 13:24:31|055118008330320302|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23650874|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/05 13:24:31|055118008330320302|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23640818|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/16 13:16:51|054729204000410615|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640818|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/16 13:16:51|054729204000410615|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638103|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 14:44:11|024418502100011003|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638103|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 14:44:11|024418502100011003|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638111|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 07:53:49|024418502100011109|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638111|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 07:53:49|024418502100011109|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23645453|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 07:19:39|053710300000540301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23645453|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 07:19:39|053710300000540301|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23636939|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/02/12 07:28:10|161083500000000101|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23636939|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/02/12 07:28:10|161083500000000101|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23636939|SUR-ENE|MET|129|Caldas|CW352017||ALEGA|2026/02/12 07:28:10|161083500000000101|R|||MET||CON|SI||C01R|C01R|1|141043|87682.12|
23653830|SUR-ENE|MET|129|Caldas|CW352017||ACREV|2026/02/12 05:06:29|161126579000000001|R|||MET||CON|NO||D01R||1|0|64912.85|
23648127|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 13:56:17|086213005001560201|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23648127|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 13:56:17|086213005001560201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23648127|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 13:56:17|086213005001560201|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23649485|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/12 08:48:42|056115006441220108|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|SI|200410||200410|3|0|36668.7|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|NO|211391||211391|1|0|6763.2|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23651968|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 11:04:48|050726003000140120|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23651973|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/02/11 08:23:26|055116888210860000|U|||MET||CON|NO||D03U||1|0|84739.29|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|SI|200410||200410|2|0|24445.8|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|NO|211438||211438|1|0|1929.07|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23653246|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/02/11 15:40:23|163004665500000000|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23655671|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/10 14:07:22|053816000000530000|U|||MET||CON|NO||D01U||1|0|46366.32|
23640617|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:21:16|054729204000410371|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640617|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:21:16|054729204000410371|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640619|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:09:15|054729204000410347|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640619|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:09:15|054729204000410347|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640627|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:13:39|054729204000410361|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640627|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 14:13:39|054729204000410361|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|SI|200410||200410|3|0|36668.7|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|NO|211438||211438|1|0|1929.07|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23647351|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/06 10:56:57|085113000004690103|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23647778|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 09:56:12|055224203000580602|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23647778|SUR-ENE|MET|05|Medellín|CW352017|5|ALEGA|2026/02/02 09:56:12|055224203000580602|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23638106|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 07:57:49|024418502100011202|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638106|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 07:57:49|024418502100011202|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||CON|NO||A10U||1|0|61578.18|
23644378|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/04 13:11:19|045515005400020301|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|SI|200316||200316|1|0|2196.32|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|SI|200410||200410|3|0|36668.7|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|NO|211438||211438|1|0|1929.07|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23658267|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/16 15:26:10|083019101100730000|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23638151|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 13:47:10|024418502100010806|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638151|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 13:47:10|024418502100010806|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638153|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 09:41:56|024418502100011409|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638153|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 09:41:56|024418502100011409|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638615|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/02/12 14:03:49|023394202200640704|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638615|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/02/12 14:03:49|023394202200640704|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23658311|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/13 12:42:20|147049060000000002|U|||MET||CON|NO||D01U||1|0|46366.32|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|SI|200410||200410|1|0|12222.9|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|NO|211391||211391|1|0|6763.2|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23648995|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/02/07 11:34:14|055229009000180301|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23656779|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/14 16:16:19|056526002000850000|U|||MET||CON|NO||D01U||1|0|46366.32|
23649006|SUR-ENE|MET|266|Envigado|CW352017||ACREV|2026/02/04 10:56:38|125004765400000054|R|||MET||CON|NO||D01R||1|0|64912.85|
23640572|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 08:28:13|054729204000410241|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640572|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 08:28:13|054729204000410241|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640582|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 08:41:11|054729204000410259|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640582|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 08:41:11|054729204000410259|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23646443|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|2026/02/04 07:16:25|077422005002770000|U|||MET||CON|NO||D01U||1|0|46366.32|
23634207|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/03 14:15:09|051311201101650702|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634207|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/03 14:15:09|051311201101650702|U|||MET||CON|SI||C03U|C03U|1|141043|32429.8|
23634212|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/03 15:07:20|051311201101659902|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634212|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/03 15:07:20|051311201101659902|U|||MET||CON|SI||C03U|C03U|1|141043|32429.8|
23655217|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/11 09:51:28|055115006000150402|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23655217|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/11 09:51:28|055115006000150402|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23657234|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/16 13:42:58|050812201202070329|U|||MET||CON|NO||D01U||1|0|46366.32|
23644407|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 09:49:13|056516000200400102|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23644407|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 09:49:13|056516000200400102|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23644407|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 09:49:13|056516000200400102|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23658435|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/16 12:37:24|040416003102270196|U|||MET||CON|NO||D01U||1|0|46366.32|
23637939|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|2026/02/09 10:29:59|073625409000210202|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23637939|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|2026/02/09 10:29:59|073625409000210202|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23637939|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|2026/02/09 10:29:59|073625409000210202|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23638032|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 11:44:15|015328005000760109|U|||MET||SUM|NO|215887A||215887A|35|0|36190|
23638032|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 11:44:15|015328005000760109|U|||MET||SUM|NO|219404A||219404A|14|0|5600|
23638032|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 11:44:15|015328005000760109|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23657035|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/16 10:36:17|055516004000800000|U|||MET||CON|NO||D01U||1|0|46366.32|
23635728|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 08:38:35|050319000000780202|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23635728|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 08:38:35|050319000000780202|U|||MET||CON|SI||C03U|C03U|1|141043|32429.8|
23646248|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/09 11:28:31|116005599000000302|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23646248|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/09 11:28:31|116005599000000302|R|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23658411|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|2026/02/12 14:47:25|078415008000940000|U|||MET||CON|NO||D01U||1|0|46366.32|
23640661|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 13:54:11|054729204000410321|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640661|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|2026/02/13 13:54:11|054729204000410321|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23652080|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/06 09:45:49|055177506100330102|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23652080|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/06 09:45:49|055177506100330102|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23652080|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/06 09:45:49|055177506100330102|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23628941|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 11:58:18|073625006000612307|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23628941|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 11:58:18|073625006000612307|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23628959|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:20:58|073625006000612610|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23628959|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:20:58|073625006000612610|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23628974|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:38:01|073625006000612708|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23628974|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:38:01|073625006000612708|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23650925|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/02/04 13:52:49|054913000100060201|U|||MET||CON|NO||D01U||1|0|46366.32|
23637933|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 12:38:11|015328005000760512|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23637933|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 12:38:11|015328005000760512|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638088|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 14:27:52|024418502100010908|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638088|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/11 14:27:52|024418502100010908|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23628982|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:40:46|073625006000612710|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23628982|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 13:40:46|073625006000612710|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23637968|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 14:20:37|015328005000761109|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23637968|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|2026/02/13 14:20:37|015328005000761109|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638091|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 09:52:39|024418502100011504|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638091|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|2026/02/12 09:52:39|024418502100011504|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23635785|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 09:02:13|050319000000780503|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23635785|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/02/04 09:02:13|050319000000780503|U|||MET||CON|SI||C03U|C03U|1|141043|32429.8|
23628936|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 11:48:18|073625006000612207|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23628936|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 11:48:18|073625006000612207|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23628949|SUR-ENE|MET|360|Itaguí|CW352017|5|ALEGA|2026/02/02 11:25:13|073625006000612105|U|||MET||SUM|NO|219404A||219404A|1|0|400|
