pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23648664|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|09-FEB-26|051710101000620201|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23648664|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|09-FEB-26|051710101000620201|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23657957|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|13-FEB-26|055119108400240301|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23657957|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|13-FEB-26|055119108400240301|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|SI|200410||200410|3|0|36668.7|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|NO|211438||211438|1|0|1929.07|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|SI|211829||211829|1|0|43582.32|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|NO|215887||215887|1|0|1134.85|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||CON|NO||A06U||1|0|54805.84|
23648098|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|05-FEB-26|040816000000520101|U|ENEPRE||MET||CON|NO||A13U||1|0|150694.38|
23645309|SUR-ENE|MET|380|La Estrella|CW352017|5|ACREV|02-FEB-26|037622105200930204|U|||MET||CON|NO||D01U||1|0|46366.32|
23654047|SUR-ENE|MET|05|Medellín|CW352017||ACREV|10-FEB-26|053799201000600201|U|||MET||CON|NO||D01U||1|0|46366.32|
23657619|SUR-ENE|MET|05|Medellín|CW352017||ACREV|12-FEB-26|053811337300550103|U|||MET||CON|NO||D01U||1|0|46366.32|
23637899|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760111|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23637899|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760111|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638637|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|12-FEB-26|023394202200640603|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638637|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|12-FEB-26|023394202200640603|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23654072|SUR-ENE|MET|380|La Estrella|CW352017||ACREV|10-FEB-26|038510009001070000|U|||MET||CON|NO||D01U||1|0|46366.32|
23647879|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|06-FEB-26|056423006000380119|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23647879|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|06-FEB-26|056423006000380119|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23647879|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|06-FEB-26|056423006000380119|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23634560|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061807|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634560|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061807|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23634610|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|09-FEB-26|040219105002061007|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634610|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|09-FEB-26|040219105002061007|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23634631|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061607|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634631|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061607|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23651975|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|05-FEB-26|073616008000600303|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23651975|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|05-FEB-26|073616008000600303|U|||MET||CON|SI||C02U|C02U|1|141043|43919.5|
23651978|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|10-FEB-26|077422005000130000|U|||MET||CON|NO||D01U||1|0|46366.32|
23652502|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|06-FEB-26|052613005600380108|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23652502|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|06-FEB-26|052613005600380108|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23652502|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|06-FEB-26|052613005600380108|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23652502|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|06-FEB-26|052613005600380108|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23652502|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|06-FEB-26|052613005600380108|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23634627|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061705|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23634627|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|10-FEB-26|040219105002061705|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|200092||200092|1|53658|41844.12|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|200316||200316|1|9869|2196.32|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|200492||200492|20|127320|86860|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|200493||200493|7|174356|155624|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|210947||210947|3|36516|17817.48|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|210949||210949|1|12172|5941.52|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|211357||211357|1|36933|33411|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|211829||211829|1|52608|43582.32|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|213333||213333|1|8455|5621.47|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|215887||215887|1|1204|1134.85|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|219404||219404|1|414|400|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|NO|211391A||211391A|1|0|4682|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|NO|200384A||200384A|2|0|46800|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|SI|335931||335931|1|21336|17639|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||SUM|NO|336759||336759|1|0|152783|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|NO||A31U||1|0|82682.27|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B04U|B04U|45|1163880|697962.15|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B05U|B05U|12|136704|59283.6|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B07U|B07U|3|65991|31670.25|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B08U|B08U|4|80840|38087.72|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B09U|B09U|4|104272|49110.92|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B15U|B15U|1|113014|65888.17|
23642477|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|03-FEB-26|055025106111010203|U||S|MET||CON|SI||B17U|B17U|1|92837|41562.98|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|200492||200492|25|159150|108575|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|200493||200493|11|273988|244552|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|SI|219404||219404|1|414|400|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||SUM|NO|200492A||200492A|4|0|17372|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23587271|SUR-ENE|MET|266|Envigado|CW352017||AEJDO|04-FEB-26|023219004700130302|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|200492||200492|10|63660|43430|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|SI|219404||219404|1|414|400|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|NO|200384A||200384A|2|0|46800|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||SUM|NO|336759||336759|1|0|152783|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23639559|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|05-FEB-26|075516001000350101|U||N|MET||CON|NO||A31U||1|0|82682.27|
23640585|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410261|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640585|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410261|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640593|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410221|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640593|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410221|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638073|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|11-FEB-26|024418502100010603|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638073|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|11-FEB-26|024418502100010603|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23651749|SUR-ENE|MET|380|La Estrella|CW352017||AMRTR|10-FEB-26|159118310000000000|U|||MET||CON|NO||D02U||1|0|67791.43|
23637952|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760409|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23637952|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760409|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638298|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|11-FEB-26|024418502100010704|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638298|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|11-FEB-26|024418502100010704|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23649246|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|05-FEB-26|103043181700000000|R|||MET||SUM|NO|219404A||219404A|1|0|400|
23649246|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|05-FEB-26|103043181700000000|R|||MET||SUM|NO|215887A||215887A|1|0|1034|
23649246|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|05-FEB-26|103043181700000000|R|||MET||CON|SI||C01R|C01R|1|141043|87682.12|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|200092||200092|1|53658|41844.12|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|200316||200316|1|9869|2196.32|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|200492||200492|21|133686|91203|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|200493||200493|9|224172|200088|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|210949||210949|1|12172|5941.52|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|211829||211829|1|52608|43582.32|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|213333||213333|1|8455|5621.47|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|215887||215887|1|1204|1134.85|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||SUM|SI|219404||219404|1|414|400|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23648971|SUR-ENE|MET|360|Itaguí|CW352017||AEJDO|09-FEB-26|163002282900000201|U||S|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|200093||200093|1|68590|41050.5|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|200316||200316|1|9869|2196.32|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|200492||200492|4|25464|17372|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|200493||200493|16|398528|355712|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|210954||210954|1|41603|34173|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|211357||211357|1|36933|33411|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|211829||211829|1|52608|43582.32|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|213333||213333|1|8455|5621.47|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|215887||215887|1|1204|1134.85|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||SUM|SI|219404||219404|1|414|400|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23648994|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|11-FEB-26|055128106000470301|U||S|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23648064|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|04-FEB-26|077510103000640401|U|||MET||CON|NO||D01U||1|0|46366.32|
23646463|SUR-ENE|MET|380|La Estrella|CW352017|5|AMRTR|02-FEB-26|159037935000000107|U|||MET||CON|NO||D02U||1|0|67791.43|
23640634|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410173|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640634|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054729204000410173|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23651476|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|06-FEB-26|074523006000160000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23651476|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|06-FEB-26|074523006000160000|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23651476|SUR-ENE|MET|360|Itaguí|CW352017||ALEGA|06-FEB-26|074523006000160000|U|||MET||CON|SI||C01U|C01U|1|141043|70763.95|
23638089|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|12-FEB-26|024418502100011502|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638089|SUR-ENE|MET|266|Envigado|CW352017||ALEGA|12-FEB-26|024418502100011502|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23638007|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760112|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23638007|SUR-ENE|MET|631|Sabaneta|CW352017||ALEGA|13-FEB-26|015328005000760112|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640646|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054714109300250185|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640646|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|13-FEB-26|054714109300250185|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23640651|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|12-FEB-26|054729204000410143|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23640651|SUR-ENE|MET|05|Medellín|CW352017||ALEGN|12-FEB-26|054729204000410143|U|||MET||CON|SI||C04U|C04U|1|141043|26664.05|
23644415|SUR-ENE|MET|360|Medellín|CW352017||ALEGA|04-FEB-26|041512303000790402|U|||MET||SUM|NO|219404A||219404A|1|0|400|
