pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|SI|211829||211829|1|55256|43582.32|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|SI|213333||213333|1|8880|5621.47|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|SI|215887||215887|1|1192|1134.85|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|SI|219404||219404|1|438|400|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|NO|211618||211618|1|0|206579.52|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||SUM|NO|200384A||200384A|2|0|46800|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A02U|A02U|1|118732|63259.22|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A05U|A05U|1|172753|93298.96|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A10U|A10U|1|135239|61578.18|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A12U|A12U|1|110200|49147.78|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A17U|A17U|1|16516|6739.77|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A18U|A18U|1|144793|63771.74|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A19U|A19U|1|69421|30605.04|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|SI||A23U|A23U|1|131159|63242.5|
23776599|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 11:52:20|055619009000780201|U||S|MET||CON|NO||A31U||1|0|82682.27|
23782362|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:04:23|163008112000000201|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23782362|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:04:23|163008112000000201|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23782362|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:04:23|163008112000000201|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23782362|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:04:23|163008112000000201|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23782362|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:04:23|163008112000000201|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23747934|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 10:58:21|086418004000530202|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23747934|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 10:58:21|086418004000530202|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23772985|SUR-ENE|MET|266|Envigado|CW352017||AMRTR|2026/07/02 13:47:15|023319208100040000|U|||MET||CON|NO||D04U||1|0|40585.66|
23782366|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:08:59|163009077000000203|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23782366|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:08:59|163009077000000203|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23782366|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:08:59|163009077000000203|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23782366|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:08:59|163009077000000203|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23782366|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:08:59|163009077000000203|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|CALE1F||CALE1F|1|29915|9600|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|200092||200092|1|52931|41844.12|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|200316||200316|1|9736|2196.32|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|200492||200492|8|50240|34744|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|210947||210947|3|38355|17817.48|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|210949||210949|1|12785|5941.52|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|211357||211357|1|36432|33411|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|211829||211829|1|55256|43582.32|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|213333||213333|1|8880|5621.47|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|215887||215887|1|1192|1134.85|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|219404||219404|1|438|400|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|323739||323739|25|281125|125200|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||SUM|SI|335931||335931|1|25468|17639|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A02R|A02R|1|118732|63259.22|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A06R|A06R|1|87858|60264.12|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A10R|A10R|1|135239|65758.97|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A12R|A12R|1|110200|55237.81|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A17R|A17R|1|16516|7301.42|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A18R|A18R|1|144793|67962.86|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A19R|A19R|1|69421|34090.68|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||A22R|A22R|1|110282|77987.28|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B04R|B04R|52|1414920|806534.04|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B05R|B05R|12|147312|62942.88|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B07R|B07R|3|70359|32717.82|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B08R|B08R|4|87548|40010.56|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B09R|B09R|4|111512|51186.56|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B15R|B15R|1|126643|65888.17|
23753647|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2026/07/02 10:19:10|122045780000000108|R||S|MET||CON|SI||B17R|B17R|1|102304|45548.32|
23780155|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|2026/07/02 13:39:30|078428007000360000|U|||MET||CON|NO||D01U||1|0|46366.32|
23776191|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 11:41:51|050719200201060201|U|||MET||SUM|NO|219404A||219404A|2|0|800|
23776191|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 11:41:51|050719200201060201|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23776191|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 11:41:51|050719200201060201|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23780891|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:07:51|163008228500000000|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23780891|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:07:51|163008228500000000|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23780891|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:07:51|163008228500000000|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23780891|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:07:51|163008228500000000|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23780891|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:07:51|163008228500000000|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23778756|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 09:47:19|052328006002590000|U|||MET||CON|NO||D01U||1|0|46366.32|
23777133|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 15:19:42|083119419301621168|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23777133|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 15:19:42|083119419301621168|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23777133|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 15:19:42|083119419301621168|U|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23782467|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:10:10|163009733000000101|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23782467|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:10:10|163009733000000101|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23782467|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:10:10|163009733000000101|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23782467|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:10:10|163009733000000101|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23782467|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:10:10|163009733000000101|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23780769|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:11:06|072626008000230201|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23780769|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:11:06|072626008000230201|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23780769|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:11:06|072626008000230201|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23780769|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:11:06|072626008000230201|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23780769|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:11:06|072626008000230201|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23782566|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:05:27|163008156500000000|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23782566|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:05:27|163008156500000000|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23782566|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:05:27|163008156500000000|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23782566|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:05:27|163008156500000000|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23782566|SUR-ENE|MET|360|Itaguí|CW352017||DSPRE|2026/07/02 15:05:27|163008156500000000|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23680076|SUR-ENE|MET|266|Envigado|CW352017||ACVIS|2026/07/02 15:15:50|023225108400040123|U|||MET||CON|NO||C07U||1|0|59091.43|
23776201|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 12:35:16|056928102001420000|U|||MET||CON|NO||D04U||1|0|40585.66|
23778693|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 08:26:23|050116007001050123|U|||MET||CON|NO||D01U||1|0|46366.32|
23750794|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:27:56|022014207000330606|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750794|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:27:56|022014207000330606|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750799|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:36:37|022014207000330408|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750799|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:36:37|022014207000330408|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23778728|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:40:24|050422008000150103|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23778728|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:40:24|050422008000150103|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23778728|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 13:40:24|050422008000150103|U|||MET||CON|SI||C01U|C01U|1|156556|70763.95|
23779634|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 15:43:28|056517101400530000|U|||MET||CON|NO||D01U||1|0|46366.32|
23780184|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|2026/07/02 14:29:24|077512105200300000|U|||MET||CON|NO||D01U||1|0|46366.32|
23726309|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 07:19:12|054919118330510000|U|||MET||CON|NO||D04U||1|0|40585.66|
23742347|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 07:17:36|055025106110800000|U|||MET||CON|NO||D04U||1|0|40585.66|
23773028|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 07:57:03|054022228200560000|U|||MET||CON|NO||D03U||1|0|84739.29|
23750973|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:13:09|022014207000330601|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750973|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:13:09|022014207000330601|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750976|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:05:53|022014207000330506|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750976|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:05:53|022014207000330506|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750978|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:04:11|022014207000330505|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750978|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:04:11|022014207000330505|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750766|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:27:50|022014207000330403|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750766|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:27:50|022014207000330403|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23768014|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:30:17|044823108000710180|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23768014|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:30:17|044823108000710180|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23768014|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 09:30:17|044823108000710180|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23779822|SUR-ENE|MET|360|Itaguí|CW352017||ACREV|2026/07/02 12:12:49|077426005000220000|U|||MET||CON|NO||D01U||1|0|46366.32|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||SUM|NO|200098||200098|1|0|172852.32|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||SUM|SI|200316||200316|1|0|2196.32|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||SUM|NO|219404||219404|1|0|400|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||SUM|NO|325998||325998|1|0|1805|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||CON|NO||A02U||1|0|63259.22|
23772171|SUR-ENE|MET|05|Medellín|CW352017||DSPRE|2026/07/02 13:39:14|050811002002300564|U|ENEPRE||MET||CON|NO||A14U||1|0|132639.22|
23777581|SUR-ENE|MET|360|Itaguí|CW352017||ALEGN|2026/07/02 15:29:47|074515002100020000|U|||MET||SUM|NO|215887A||215887A|2|0|2068|
23777581|SUR-ENE|MET|360|Itaguí|CW352017||ALEGN|2026/07/02 15:29:47|074515002100020000|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23777581|SUR-ENE|MET|360|Itaguí|CW352017||ALEGN|2026/07/02 15:29:47|074515002100020000|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23779415|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 15:20:36|056517101400330000|U|||MET||CON|NO||D01U||1|0|46366.32|
23750972|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:11:46|022014207000330509|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750972|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:11:46|022014207000330509|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||SUM|SI|CALE2F||CALE2F|1|13676|0|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||SUM|SI|200101P||200101P|1|192192|10000|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||SUM|SI|211830P||211830P|1|96830|123246|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||SUM|NO|215887A||215887A|1|0|1034|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||SUM|NO|219404A||219404A|3|0|1200|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F04U|F04U|2.1|302423.1|126011.84|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F10U|F10U|5.7|663822|276183.13|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F13U|F13U|1.5|102972|42933.72|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F17U|F17U|1|801290|334189.2|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F18U|F18U|1|131411|54567.98|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F19U|F19U|1|118398|47294.68|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F20U|F20U|1|151355|61578.18|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F21U|F21U|1|125253|49147.78|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F22U|F22U|1|152960|61086.61|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||F23U|F23U|1|80825|30605.04|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||H05U|H05U|952000|2008720|0|
23758159|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 12:35:21|040322009000835134|U|||MET||CON|SI||H05UA|H05UA|952000|0|952000|
23736659|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 08:49:59|055214007000090302|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23736659|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 08:49:59|055214007000090302|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23734725|SUR-ENE|MET|05|Medellín|CW352017||AMRTR|2026/07/02 13:40:20|055028008101170131|U|||MET||CON|NO||D02U||1|0|67791.43|
23779970|SUR-ENE|MET|380|La Estrella|CW352017||ACREV|2026/07/02 16:37:20|039520001004110000|U|||MET||CON|NO||D01U||1|0|46366.32|
23750969|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:51:52|022014207000330504|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750969|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:51:52|022014207000330504|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750970|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:47:48|022014207000330502|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750970|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:47:48|022014207000330502|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750974|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:10:10|022014207000330508|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750974|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:10:10|022014207000330508|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23726067|SUR-ENE|MET|266|Envigado|CW352017||ACVIS|2026/07/02 11:24:50|125004793000000008|R|||MET||CON|NO||C07R||1|0|65000.57|
23750768|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:29:02|022014207000330405|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750768|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:29:02|022014207000330405|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750772|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:30:36|022014207000330607|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750772|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:30:36|022014207000330607|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23779522|SUR-ENE|MET|129|Caldas|CW352017||ACREV|2026/07/02 17:00:50|003425004005890000|U|||MET||CON|NO||D01U||1|0|46366.32|
23778330|SUR-ENE|MET|05|Medellín|CW352017||ACREV|2026/07/02 07:21:24|041225006110550000|U|||MET||CON|NO||D01U||1|0|46366.32|
23750801|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:29:29|022014207000330406|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750801|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 14:29:29|022014207000330406|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23747916|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 10:55:35|086418004000530201|U|||MET||SUM|NO|219404A||219404A|3|0|1200|
23747916|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 10:55:35|086418004000530201|U|||MET||SUM|NO|215887A||215887A|4|0|4136|
23747916|SUR-ENE|MET|05|Medellín|CW352017||ALEGA|2026/07/02 10:55:35|086418004000530201|U|||MET||CON|SI||C02U|C02U|1|156556|43919.5|
23750769|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:35:58|022014207000330701|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750769|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:35:58|022014207000330701|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
23750774|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:34:34|022014207000330609|U|||MET||SUM|NO|219404A||219404A|1|0|400|
23750774|SUR-ENE|MET|266|Envigado|CW352017||ALEGN|2026/07/02 15:34:34|022014207000330609|U|||MET||CON|SI||C04U|C04U|1|156556|26664.05|
